stop_id,stop_name,stop_lon,stop_lat,source,Zone,CodeQInch,CodeHInch,Code1Inch,PblYear
H2192,Malkapur,78.203391,17.684515,hamlets,56,K,NULL,2,1986
H2193,Malkapur,78.541763,17.866853,hamlets,56,K,NULL,9,1972
H2194,Malkapur,78.2980403492,18.0466357902,hamlets,56,J,NULL,8,1978
H2195,Malkapur Tanda,78.3055757178,18.0582857091,hamlets,56,J,NULL,8,1978
H2196,Malkapuram,78.0033185699,16.9434162126,hamlets,56,L,NULL,1,1969
H2197,Malkapuram,78.79774464,17.27306001,hamlets,56,K,NULL,15,1967
H2198,MALKAPURAM,78.81523308,17.28522873,hamlets,56,K,NULL,15,1967
H2199,Malkaram,78.2781770006,17.2487268183,hamlets,56,K,SW,8,1967
H2200,Malkaram,78.58643,17.533185,hamlets,56,K,NULL,10,1975
H2201,Malkeshguda,78.65823276,17.01408456,hamlets,56,K,NULL,12,1967
H2202,Mallagudem,78.440644,17.697669,hamlets,56,K,NULL,6,1975
H2203,Mallampet,78.360495,17.556229,hamlets,56,K,NULL,6,1975
H2204,Mallapur,78.2729639345,17.1848070292,hamlets,56,K,SW,8,1967
H2205,Mallapur,78.575326,17.442578,hamlets,56,K,NULL,11,1976
H2206,Mallapuramu,78.3417322107,16.7024571496,hamlets,56,L,NULL,6,1969
H2207,Mallapurm,78.501596,17.288371,hamlets,56,K,NULL,11,1976
H2208,Mallareddiguda,77.902167,17.480867,hamlets,56,G,NULL,15,1969
H2209,Mallareddipalli,78.8332100388,16.7696421896,hamlets,56,L,NULL,13,1970
H2210,Mallareddipalli,78.0859389356,16.8771326196,hamlets,56,L,NULL,1,1969
H2211,Mallemanguda,77.89300884,17.20488294,hamlets,56,G,NULL,16,1969
H2212,Mallepalle,78.05566,17.553733,hamlets,56,K,NULL,2,1986
H2213,Mallepalli,78.9825195101,16.7162618426,hamlets,56,L,NULL,14,1970
H2214,Mallepalli,78.1930287342,16.8508588577,hamlets,56,L,NULL,1,1969
H2215,Mallepalli,78.9091460239,16.8702284183,hamlets,56,L,NULL,13,1970
H2216,Mallepalli,78.8177691703,16.9023785122,hamlets,56,L,NULL,13,1970
H2217,Mallepalli,79.0309535597,17.3838676596,hamlets,56,O,NULL,3,1987
H2218,Mallewadi Cheruvu,78.93153108,17.45207946,hamlets,56,K,NULL,15,1967
H2219,Mallikarjungiri,77.869654,17.59947,hamlets,56,G,NULL,14,1969
H2220,Malllyala,78.75526932,17.57605302,hamlets,56,K,NULL,14,1967
H2221,Mallupalli,78.4093,17.826867,hamlets,56,K,NULL,5,1972
H2222,Mallupalli,78.392061,17.974095,hamlets,56,K,NULL,5,1972
H2223,Mallupalli,78.6547165028,18.061415865,hamlets,56,J,NULL,12,1982
H2224,Mallupalli,78.445880273,18.1544906471,hamlets,56,J,NULL,8,1978
H2225,Malparthi,78.296388,17.763599,hamlets,56,K,NULL,5,1972
H2226,Malparti,78.296111,17.752959,hamlets,56,K,NULL,5,1972
H2227,Malreddiguda,78.130326,17.186497,hamlets,56,K,NULL,4,1967
H2228,Malreddiguda,78.148286,17.284204,hamlets,56,K,NULL,3,1987
H2229,Malreddipet,77.902136,17.720388,hamlets,56,G,NULL,14,1969
H2230,Malsetiguda,78.62032908,17.22287475,hamlets,56,K,NULL,12,1967
H2231,Malsomawaram,77.761144,17.459576,hamlets,56,G,NULL,15,1969
H2232,Mamabakhtawarhat,78.503352,17.346972,hamlets,56,K,NULL,11,1976
H2233,Mamadpalli,78.050095,17.244721,hamlets,56,K,NULL,4,1967
H2234,Mambapur,78.353154,17.68706,hamlets,56,K,NULL,6,1975
H2235,Mamdala,78.69841,17.74143,hamlets,56,K,NULL,10,1975
H2236,Mamdapuram,78.98274432,17.38238742,hamlets,56,K,NULL,15,1967
H2237,Mamidipalle,78.453473,17.251356,hamlets,56,K,NULL,7,1976
H2238,Mamidipalle,78.137802,17.59034,hamlets,56,K,NULL,2,1986
H2239,Mamidipalli,78.187552,17.154006,hamlets,56,K,NULL,4,1967
H2240,Mamidpalli,78.4522721568,17.2489200368,hamlets,56,K,SW,8,1967
H2241,Mamillagudem,79.2320016092,17.038988126,hamlets,56,O,NULL,4,1987
H2242,Mamillagudem,79.2424707714,17.0745354992,hamlets,56,O,NULL,4,1987
H2243,Mamillagudem,78.85007028,17.4142521,hamlets,56,K,NULL,15,1967
H2244,Mamojpalli,78.2485462006,18.024440506,hamlets,56,J,NULL,4,1981
H2245,Mamrajguda,78.52727664,17.23090275,hamlets,56,K,NULL,12,1967
H2246,Manaharabad,78.454279,17.754231,hamlets,56,K,NULL,5,1972
H2247,Manaharabad,78.468612,17.765634,hamlets,56,K,NULL,5,1972
H2248,Manapuram,78.9124338,17.62981902,hamlets,56,K,NULL,14,1967
H2249,Manchal,78.7218526423,17.1604172763,hamlets,56,K,NULL,12,1967
H2250,Manchalaguda,78.123528,17.392085,hamlets,56,K,NULL,3,1987
H2251,Manchampad,78.20679,17.157641,hamlets,56,K,NULL,4,1967
H2252,Manchanpalle,77.97032856,17.17590582,hamlets,56,G,NULL,16,1969
H2253,Manchinilabhavigudem,79.2353252283,17.0011175523,hamlets,56,O,NULL,4,1987
H2254,Manchirevula,78.355734,17.376811,hamlets,56,K,NULL,7,1976
H2255,Mandabada,78.518961,17.495611,hamlets,56,K,NULL,11,1976
H2256,Mandaipalle,78.54675,17.577029,hamlets,56,K,NULL,10,1975
H2257,Mandanpalli,79.0770619215,17.6256040041,hamlets,56,O,NULL,2,1967
H2258,Mandapuram,78.83919864,17.79822819,hamlets,56,K,NULL,13,1967
H2259,Mandelegudem,78.428272,17.384724,hamlets,56,K,NULL,7,1976
H2260,Mandikanigudem,79.0272388905,16.7379768803,hamlets,56,P,NULL,2,1987
H2261,Mandipal,77.974804,16.984465,hamlets,56,H,NULL,13,1987
H2262,Mandir Kagallu,78.281275,17.692157,hamlets,56,K,NULL,6,1975
H2263,Mandmal,78.275805,17.489716,hamlets,56,K,NULL,7,1976
H2264,Mandonigudem,78.9262812,17.30622843,hamlets,56,K,NULL,15,1967
H2265,Mandonigudem,79.1519682738,17.6895902373,hamlets,56,O,NULL,2,1967
H2266,mandra,79.1914942104,17.25197741,hamlets,56,O,NULL,3,1987
H2267,Manepalli,78.287064,17.88417,hamlets,56,K,NULL,5,1972
H2268,Manewar Jalalpur,78.30665,17.895244,hamlets,56,K,NULL,5,1972
H2269,Mangalapalli,78.5121635045,16.8555855829,hamlets,56,L,NULL,9,1970
H2270,Mangalguda,78.3471832551,17.0197170738,hamlets,56,K,SW,8,1967
H2271,Mangali Tanda,79.0482105393,16.6958000902,hamlets,56,P,NULL,2,1987
H2272,Mangaligadda Tanda,78.54894756,17.02622736,hamlets,56,K,NULL,12,1967
H2273,Mangalikunta Tanda,78.0955782901,16.7684318335,hamlets,56,L,NULL,1,1969
H2274,Mangalpalli,78.5952632344,17.209722127,hamlets,56,K,NULL,12,1967
H2275,Mangalparti,78.306861,17.874064,hamlets,56,K,NULL,5,1972
H2276,Mangalvani Bhavi,78.8365019369,16.638555633,hamlets,56,L,NULL,14,1970
H2277,Mangapeta,78.315274,17.640628,hamlets,56,K,NULL,6,1975
H2278,Mangapur,78.219916,17.717882,hamlets,56,K,NULL,2,1986
H2279,Mangol,78.78962448,17.90857071,hamlets,56,K,NULL,13,1967
H2280,Manikonda,78.379945,17.403675,hamlets,56,K,NULL,7,1976
H2281,Manikyapuram,79.1428786764,17.669768204,hamlets,56,O,NULL,2,1967
H2282,Manimuttalkunta,78.5720358,17.24646555,hamlets,56,K,NULL,12,1967
H2283,Manjagam Tanda,78.9606839682,16.6639557844,hamlets,56,L,NULL,14,1970
H2284,Mankal,78.4683156543,17.2016224236,hamlets,56,K,SW,8,1967
H2285,Mankammaguda,78.3336451073,17.1358231366,hamlets,56,K,SW,8,1967
H2286,Manmadanpalli,77.899606,17.398738,hamlets,56,G,NULL,15,1969
H2287,Manmari,78.103597,17.115264,hamlets,56,K,NULL,4,1967
H2288,Mannaguda,77.982352,17.297925,hamlets,56,G,NULL,15,1969
H2289,Manneguda,78.592771,17.25444,hamlets,56,K,NULL,11,1976
H2290,Mannevarr Turkapalli,78.823998,17.65776447,hamlets,56,K,NULL,14,1967
H2291,Mannevarupalli,78.9009237381,16.5326500961,hamlets,56,L,NULL,14,1970
H2292,Manoharabad,78.70293468,17.18794278,hamlets,56,K,NULL,12,1967
H2293,Mansanpalle,78.060765,17.811807,hamlets,56,K,NULL,1,1968
H2294,Mansanpalle,78.064919,17.90689,hamlets,56,K,NULL,1,1968
H2295,Mansanpalli,78.3940989035,17.1379316868,hamlets,56,K,SW,8,1967
H2296,Mansanpalli,78.054651,17.460272,hamlets,56,K,NULL,3,1987
H2297,Mansanpalli,78.90749928,17.82831789,hamlets,56,K,NULL,13,1967
H2298,Mantanapuram,79.1577461298,16.9792440285,hamlets,56,P,NULL,1,1969
H2299,Manthapuri,79.0535546757,17.6169632762,hamlets,56,O,NULL,2,1967
H2300,Manthoor,78.264986,17.802231,hamlets,56,K,NULL,5,1972
H2301,Mantoor,78.676192,17.97296,hamlets,56,K,NULL,9,1972
H2302,Mantrikunta,78.329484,17.594012,hamlets,56,K,NULL,6,1975
H2303,Mantur,77.923786,17.794868,hamlets,56,G,NULL,13,1969
H2304,Manyaguda,78.71764284,17.22492702,hamlets,56,K,NULL,12,1967
H2305,Manyamguda,78.4568874428,17.028031948,hamlets,56,K,SW,8,1967
H2306,Marchala,78.4589931675,16.699602947,hamlets,56,L,NULL,6,1969
H2307,Mardaguda,78.2817367003,17.0987350756,hamlets,56,K,SW,8,1967
H2308,Mardanpalli,77.810222,17.389586,hamlets,56,G,NULL,15,1969
H2309,Mareddipalli,78.607688,17.776596,hamlets,56,K,NULL,9,1972
H2310,Marelli,77.940075,17.858275,hamlets,56,G,NULL,13,1969
H2311,Marepalle,77.980365,17.556117,hamlets,56,G,NULL,14,1969
H2312,Mariaguda,78.342231,17.277268,hamlets,56,K,NULL,7,1976
H2313,Mariaguda,78.348675,17.280395,hamlets,56,K,NULL,7,1976
H2314,Maribhawi Tanda,78.87167352,17.09684289,hamlets,56,K,NULL,16,1967
H2315,Mariguda,78.9360534,17.16322581,hamlets,56,K,NULL,16,1967
H2316,Maripalli,78.7219975976,16.6938506456,hamlets,56,L,NULL,10,1970
H2317,Mariyapuram,77.98519584,17.18599104,hamlets,56,G,NULL,16,1969
H2318,Markal,78.170700348,16.7110941409,hamlets,56,L,NULL,2,1969
H2319,Markook,78.721049,17.749738,hamlets,56,K,NULL,10,1975
H2320,Markuk,78.728696,17.753089,hamlets,56,K,NULL,9,1972
H2321,Marlagadda Tanda,78.3975712128,17.1097136677,hamlets,56,K,SW,8,1967
H2322,Marlapahad,79.0143821227,17.4161792118,hamlets,56,O,NULL,3,1987
H2323,Marpalli,77.770612,17.538984,hamlets,56,G,NULL,14,1969
H2324,Marpalliguda,78.707019,17.429635,hamlets,56,K,NULL,11,1976
H2325,MARREDPALLE,78.512893,17.442588,hamlets,56,K,NULL,11,1976
H2326,Marrigudem,78.8612793317,16.9377822176,hamlets,56,L,NULL,13,1970
H2327,Marrigudem,79.2480064533,17.089372954,hamlets,56,O,NULL,4,1987
H2328,Marrigudem,79.0059173901,17.5579220453,hamlets,56,O,NULL,2,1967
H2329,Marripalle,78.58626,17.371685,hamlets,56,K,NULL,11,1976
H2330,Marripalli,78.5645928942,16.9105737775,hamlets,56,L,NULL,9,1970
H2331,Marripalli,78.607741,17.383977,hamlets,56,K,NULL,11,1976
H2332,Maryala,78.80874444,17.5661847,hamlets,56,K,NULL,14,1967
H2333,Maryampur,78.111797,17.162295,hamlets,56,K,NULL,4,1967
H2334,Masaipet,78.96785436,17.63478954,hamlets,56,K,NULL,14,1967
H2335,Masaipet,78.467741,17.876815,hamlets,56,K,NULL,5,1972
H2336,Masaipet,78.461684,17.905263,hamlets,56,K,NULL,5,1972
H2337,Masammaguda,78.446953,17.561408,hamlets,56,K,NULL,6,1975
H2338,Masanapalli,78.63567,17.736609,hamlets,56,K,NULL,10,1975
H2339,Masangigadda Tanda,79.0546990284,16.5921356291,hamlets,56,P,NULL,2,1987
H2340,Masaniguda,78.095657,17.391187,hamlets,56,K,NULL,3,1987
H2341,Masanpalle,78.654933,17.920226,hamlets,56,K,NULL,9,1972
H2342,Masanpalli,78.600678,17.832813,hamlets,56,K,NULL,9,1972
H2343,Masanpalli,78.7901071376,18.0165111608,hamlets,56,J,NULL,16,1978
H2344,Masaram,78.2406819949,18.0163003658,hamlets,56,J,NULL,4,1981
H2345,Mashigundlapalli,78.325600053,16.8081420268,hamlets,56,L,NULL,5,1969
H2346,Masidgudem,78.88195224,17.32309083,hamlets,56,K,NULL,15,1967
H2347,Masidpuram,78.612571,17.391682,hamlets,56,K,NULL,11,1976
H2348,Masigandi,78.522607606,16.9495824968,hamlets,56,L,NULL,9,1970
H2349,Masinapalli,78.77826612,17.57101698,hamlets,56,K,NULL,14,1967
H2350,Masireddipalli,78.75986868,17.55477369,hamlets,56,K,NULL,14,1967
H2351,Masjid Mamidipalli,78.201604,17.147002,hamlets,56,K,NULL,4,1967
H2352,Masjidpur,78.714524,17.282214,hamlets,56,K,NULL,11,1976
H2353,Matguda,77.95621872,17.15904981,hamlets,56,G,NULL,16,1969
H2354,Matighanpuram,78.1685244523,16.9911783506,hamlets,56,L,NULL,1,1969
H2355,Matka,78.554522,17.766908,hamlets,56,K,NULL,9,1972
H2356,Matnurigudem,79.1555869082,16.9576765524,hamlets,56,P,NULL,1,1969
H2357,Matorcble,78.88294548,17.74710279,hamlets,56,K,NULL,14,1967
H2358,Matotable,78.9122592,17.74960623,hamlets,56,K,NULL,14,1967
H2359,Mattuguda,78.582113,17.369327,hamlets,56,K,NULL,11,1976
H2360,Matur,79.106226185,17.5790060689,hamlets,56,O,NULL,2,1967
H2361,Maula Ali,78.561755,17.461704,hamlets,56,K,NULL,11,1976
H2362,MEDAK,78.2607139444,18.0449630934,hamlets,56,J,NULL,8,1978
H2363,Medakpalli,78.4212715431,16.8353225987,hamlets,56,L,NULL,5,1969
H2364,Medawaram,79.1339364426,16.6894444621,hamlets,56,P,NULL,2,1987
H2365,MEDCHAL,78.487525,17.627214,hamlets,56,K,NULL,6,1975
H2366,Meddagudam,78.074627,17.308067,hamlets,56,K,NULL,3,1987
H2367,Medigadda,78.5443313372,16.8266032011,hamlets,56,L,NULL,9,1970
H2368,Medigadda Tanda,78.1571372055,16.9767970432,hamlets,56,L,NULL,1,1969
H2369,Medikonda,77.9971752,17.23878441,hamlets,56,G,NULL,16,1969
H2370,Medikuntapalli,79.053502196,17.5704023898,hamlets,56,O,NULL,2,1967
H2371,Medipalli,78.20184,17.37041,hamlets,56,K,NULL,3,1987
H2372,Medipur,78.4302990982,16.5631808395,hamlets,56,L,NULL,6,1969
H2373,Medpalli,78.002709,17.159547,hamlets,56,K,NULL,4,1967
H2374,Medpalli,78.011974,17.231245,hamlets,56,K,NULL,4,1967
H2375,Medpalli,78.82577352,17.53791903,hamlets,56,K,NULL,14,1967
H2376,Medpalli Nakkerta,78.6490346405,16.9982268073,hamlets,56,L,NULL,9,1970
H2377,Meenjipeta,78.549409,17.769987,hamlets,56,K,NULL,9,1972
H2378,Meghavat Tanda,79.0411367743,16.5871305115,hamlets,56,P,NULL,2,1987
H2379,Meghyanadu Tanda,78.3012697269,17.1523811028,hamlets,56,K,SW,8,1967
H2380,MEHDIPATNAM,78.441869,17.389035,hamlets,56,K,NULL,7,1976
H2381,Mekalagudem,79.1063809042,16.7125072497,hamlets,56,P,NULL,2,1987
H2382,Mellaval,78.9717918329,16.8253396079,hamlets,56,L,NULL,13,1970
H2383,Menduvarigudem,79.0829187364,16.9452261132,hamlets,56,P,NULL,1,1969
H2384,Merepalli,78.2652899496,16.6622187344,hamlets,56,L,NULL,6,1969
H2385,Merinagar,78.268056136,16.6923047479,hamlets,56,L,NULL,6,1969
H2386,Merlonigudem,79.1630972243,17.1096127454,hamlets,56,O,NULL,4,1987
H2387,METTAGUDA,78.521795,17.433607,hamlets,56,K,NULL,11,1976
H2388,Mettakadigudem,78.428891,17.528538,hamlets,56,K,NULL,6,1975
H2389,Mianpur,78.35943,17.492227,hamlets,56,K,NULL,7,1976
H2390,Mianpur,78.358293,17.496491,hamlets,56,K,NULL,7,1976
H2391,Midjala,78.3214748482,16.7405049358,hamlets,56,L,NULL,6,1969
H2392,Mijajigudem,78.255245,17.635382,hamlets,56,K,NULL,6,1975
H2393,Milgirpet,77.876683,17.615657,hamlets,56,G,NULL,14,1969
H2394,Minapalli,77.931709,17.449713,hamlets,56,G,NULL,15,1969
H2395,Minpur,78.007304,17.722113,hamlets,56,K,NULL,2,1986
H2396,Mirampur,78.111354,17.131133,hamlets,56,K,NULL,4,1967
H2397,Mirayalguda,78.544312,17.454689,hamlets,56,K,NULL,11,1976
H2398,Mirdoddi,78.6766549739,18.0783105447,hamlets,56,J,NULL,12,1982
H2399,Mirguanipalli,78.015140201,16.9908838528,hamlets,56,L,NULL,1,1969
H2400,Mirgudapalli,78.407598,17.995697,hamlets,56,K,NULL,5,1972
H2401,Mirjalguda,78.535846,17.443826,hamlets,56,K,NULL,11,1976
H2402,Mirkhanpet,78.5769102,17.04696426,hamlets,56,K,NULL,12,1967
H2403,Mirzaguda,78.265145,17.408176,hamlets,56,K,NULL,7,1976
H2404,Mirzapalli,78.4091299899,18.0183576283,hamlets,56,J,NULL,8,1978
H2405,Mirzapalli Tanda,78.4276239226,18.0139248815,hamlets,56,J,NULL,8,1978
H2406,Mirzapur,77.99506,17.306982,hamlets,56,G,NULL,15,1969
H2407,Mission Bunglow,78.9045027271,16.7026520716,hamlets,56,L,NULL,14,1970
H2408,Mitta Sadgodu,78.5656656228,16.5227353638,hamlets,56,L,NULL,10,1970
H2409,Mittakanakal,78.041939,17.223532,hamlets,56,K,NULL,4,1967
H2410,Miyakhagaddi,78.287034,17.402728,hamlets,56,K,NULL,7,1976
H2411,Mobilidori,79.0446688824,17.1697614225,hamlets,56,O,NULL,4,1987
H2412,Modaguchittipalli,77.897947,17.274785,hamlets,56,G,NULL,15,1969
H2413,Modampalli,78.2566367642,16.8972664398,hamlets,56,L,NULL,5,1969
H2414,Modukunta,79.1281966506,17.5088773318,hamlets,56,O,NULL,2,1967
H2415,Moghalyampu,78.65797608,17.04226104,hamlets,56,K,NULL,12,1967
H2416,Mogiligundla,77.814283,17.618035,hamlets,56,G,NULL,14,1969
H2417,Moglipak,79.0690454179,17.4298206275,hamlets,56,O,NULL,3,1987
H2418,Mohabatnagar,78.4695495511,17.1527140551,hamlets,56,K,SW,8,1967
H2419,Mohadevpur,78.75546696,17.48907243,hamlets,56,K,NULL,15,1967
H2420,Mohalliaphulbaghnirhi,78.486311,17.330854,hamlets,56,K,NULL,7,1976
H2421,Mohammadabad,78.88914576,17.18041977,hamlets,56,K,NULL,16,1967
H2422,Mohammadaliguda,78.172791,17.081266,hamlets,56,K,NULL,4,1967
H2423,Mohammadapur,78.006093,17.508569,hamlets,56,K,NULL,2,1986
H2424,Mohammadnagar,78.19799,17.873378,hamlets,56,K,NULL,1,1968
H2425,Mohammadnagar Tanda,78.266697,17.917898,hamlets,56,K,NULL,5,1972
H2426,Mohbubpet,79.0209879712,17.5539386318,hamlets,56,O,NULL,2,1967
H2427,Moinabad,78.275047,17.325879,hamlets,56,K,NULL,7,1976
H2428,Mokila,78.189929,17.42488,hamlets,56,K,NULL,3,1987
H2429,Mokila Tanda,78.193047,17.439966,hamlets,56,K,NULL,3,1987
H2430,Mollavapu,78.3099603589,17.0531174034,hamlets,56,K,SW,8,1967
H2431,Molorable,78.77253168,17.54257662,hamlets,56,K,NULL,14,1967
H2432,Mominpet,77.900939,17.517082,hamlets,56,G,NULL,14,1969
H2433,Monnewarupampur,78.84160956,17.5352409,hamlets,56,K,NULL,14,1967
H2434,Mooduchintalapalle,78.688703,17.649323,hamlets,56,K,NULL,10,1975
H2435,Moosapet,78.225653,17.741538,hamlets,56,K,NULL,2,1986
H2436,Mororable,78.95921832,17.67322431,hamlets,56,K,NULL,14,1967
H2437,Morsu,78.8645880893,16.8347695668,hamlets,56,L,NULL,13,1970
H2438,Morsugudem,79.0641439406,17.1992222754,hamlets,56,O,NULL,4,1987
H2439,Mosambhavi,79.1272738489,17.5530194741,hamlets,56,O,NULL,2,1967
H2440,Mosangi,79.189127344,16.8121894673,hamlets,56,P,NULL,1,1969
H2441,Motabayegudem,79.1537263063,17.0797426058,hamlets,56,O,NULL,4,1987
H2442,Motakodur,79.0498554342,17.5420483431,hamlets,56,O,NULL,2,1967
H2443,Moterable,78.96383712,17.68471299,hamlets,56,K,NULL,14,1967
H2444,Mothkapalli,77.809463,17.43672,hamlets,56,G,NULL,15,1969
H2445,Motkulagudam,78.187375,17.12639,hamlets,56,K,NULL,4,1967
H2446,Motorable,78.81224292,17.29715409,hamlets,56,K,NULL,15,1967
H2447,Motorable,78.83083872,17.52039486,hamlets,56,K,NULL,14,1967
H2448,Motorable,78.9556086,17.71622928,hamlets,56,K,NULL,14,1967
H2449,Motorable,78.903468,17.73161631,hamlets,56,K,NULL,14,1967
H2450,Motukupalli,78.252542,17.383918,hamlets,56,K,NULL,7,1976
H2451,Mubarakpur,78.016916,17.654216,hamlets,56,K,NULL,2,1986
H2452,Mubarasapur,78.606349,17.963148,hamlets,56,K,NULL,9,1972
H2453,Mucherla,78.51816288,17.01331497,hamlets,56,K,NULL,12,1967
H2454,Muchlapalli,78.4026896171,16.7322655395,hamlets,56,L,NULL,6,1969
H2455,Mudalaguda,78.21437,17.144697,hamlets,56,K,NULL,4,1967
H2456,Mudaredapalli,78.162006209,16.8406572196,hamlets,56,L,NULL,1,1969
H2457,Mudarpuram,78.3628907207,16.9845220799,hamlets,56,L,NULL,5,1969
H2458,Muddaipet,77.971193,17.745041,hamlets,56,G,NULL,14,1969
H2459,Muddapur,79.1445583204,17.381593164,hamlets,56,O,NULL,3,1987
H2460,Muddapuram,78.76984212,17.88748542,hamlets,56,K,NULL,13,1967
H2461,Muddemgudam,78.122835,17.178563,hamlets,56,K,NULL,4,1967
H2462,Muddur,78.3921104632,18.01630017,hamlets,56,J,NULL,8,1978
H2463,Mudhivennu,78.6070827356,16.9066416629,hamlets,56,L,NULL,9,1970
H2464,Mudiganda Tanda,78.8512979132,16.753098402,hamlets,56,L,NULL,13,1970
H2465,Mudigonda,78.8629845942,16.7387281134,hamlets,56,L,NULL,14,1970
H2466,Mudimanik,78.007981,17.768082,hamlets,56,K,NULL,1,1968
H2467,Mudimial,78.201904,17.331926,hamlets,56,K,NULL,3,1987
H2468,Mududandla,78.8667606617,16.584545436,hamlets,56,L,NULL,14,1970
H2469,Mudupugudem,79.0042020183,17.1207181883,hamlets,56,O,NULL,4,1987
H2470,Mughalgidda,78.125583,17.086585,hamlets,56,K,NULL,4,1967
H2471,MUGHALPURA,78.475319,17.355396,hamlets,56,K,NULL,7,1976
H2472,Muhammadabad,78.230853,17.76303,hamlets,56,K,NULL,1,1968
H2473,Muhammadapur,77.996233,17.509342,hamlets,56,G,NULL,14,1969
H2474,Muhammadapuram,79.0142217801,16.873223529,hamlets,56,P,NULL,1,1969
H2475,Muhammadnagar,78.4871732755,17.0580192341,hamlets,56,K,SW,8,1967
H2476,Mujahedpur,77.91227964,17.06302737,hamlets,56,G,NULL,16,1969
H2477,Mukkamala,79.2147649313,16.849339078,hamlets,56,P,NULL,1,1969
H2478,Mukkidivanibavi,78.84082188,17.26304688,hamlets,56,K,NULL,15,1967
H2479,Mukral,78.514073677,16.5785169107,hamlets,56,L,NULL,10,1970
H2480,Muktapuram,78.8113988536,17.3636725774,hamlets,56,K,NULL,15,1967
H2481,Mukunuru,78.75159444,17.20534815,hamlets,56,K,NULL,16,1967
H2482,Mulamada,77.926303,17.384465,hamlets,56,G,NULL,15,1969
H2483,Mulavagu Tanda,79.0003793755,16.6309151992,hamlets,56,P,NULL,2,1987
H2484,Mulavagu Tanda,78.9996425797,16.6315733069,hamlets,56,L,NULL,14,1970
H2485,Mulkalapalli,79.0578560673,16.890653203,hamlets,56,P,NULL,1,1969
H2486,Mulkalpalli,78.82795692,17.63546634,hamlets,56,K,NULL,14,1967
H2487,Mulug,78.629639,17.741981,hamlets,56,K,NULL,10,1975
H2488,Mumalkapur,78.064352,17.431496,hamlets,56,K,NULL,3,1987
H2489,Munavat Tanda,79.0445172469,16.6809058291,hamlets,56,P,NULL,2,1987
H2490,Munchamtal,78.3324625491,17.1726795009,hamlets,56,K,SW,8,1967
H2491,Mundiyala,78.135582,17.364283,hamlets,56,K,NULL,3,1987
H2492,Mungispalli,78.630766,17.888578,hamlets,56,K,NULL,9,1972
H2493,Mungod,79.0765113847,17.0810672385,hamlets,56,O,NULL,4,1987
H2494,Munipampula,79.1564179575,17.3198927529,hamlets,56,O,NULL,3,1987
H2495,Munirabad,78.518913,17.595678,hamlets,56,K,NULL,10,1975
H2496,Munirabad,78.703498,17.616031,hamlets,56,K,NULL,10,1975
H2497,Munnanuru,78.2971375486,16.7426397866,hamlets,56,L,NULL,6,1969
H2498,Munnigadpa,78.8222592,17.8153452,hamlets,56,K,NULL,13,1967
H2499,Munpalli,77.874044,17.689609,hamlets,56,G,NULL,14,1969
H2500,Munuganuru,78.618359,17.296914,hamlets,56,K,NULL,11,1976
H2501,Muppireddipalle,78.490698,17.732775,hamlets,56,K,NULL,6,1975
H2502,Muraharipalle,78.590809,17.663282,hamlets,56,K,NULL,10,1975
H2503,Murdanpalli(Munidevunipalle),78.043117,17.492736,hamlets,56,K,NULL,3,1987
H2504,Muriparala,79.1366428893,17.4879842001,hamlets,56,O,NULL,3,1987
H2505,Murlinagar (Lingampalli),78.3951045431,17.0256065734,hamlets,56,K,SW,8,1967
H2506,Murthuzaguda,78.283878,17.308722,hamlets,56,K,NULL,7,1976
H2507,Murtuzapalli,78.5582742128,16.8648808333,hamlets,56,L,NULL,9,1970
H2508,Murupuntla,78.8979954744,16.5673012164,hamlets,56,L,NULL,14,1970
H2509,Murupuntla,78.8966940239,16.5768994141,hamlets,56,L,NULL,14,1970
H2510,Musapet,78.422254,17.467021,hamlets,56,K,NULL,7,1976
H2511,Musarambagh,78.516776,17.371939,hamlets,56,K,NULL,11,1976
H2512,MUSHIRABAD,78.493987,17.416847,hamlets,56,K,NULL,7,1976
H2513,MUSHIRABAD,78.506985,17.421421,hamlets,56,K,NULL,11,1976
H2514,MUSHIRGANJ,78.467028,17.3508,hamlets,56,K,NULL,7,1976
H2515,Mushtipalli,78.9698065784,16.7676569351,hamlets,56,L,NULL,13,1970
H2516,Mustyalapalle,79.032622758,17.5077844417,hamlets,56,O,NULL,2,1967
H2517,Muthareddigudem,79.0780572771,17.4861600458,hamlets,56,O,NULL,3,1987
H2518,Muthyapalle,78.2192134169,18.0838441019,hamlets,56,J,NULL,4,1981
H2519,Mutialguda,78.640833,17.387889,hamlets,56,K,NULL,11,1976
H2520,Mutrajpalle,78.67641,17.825104,hamlets,56,K,NULL,9,1972
H2521,Mutrajpalle,78.241684,17.827911,hamlets,56,K,NULL,1,1968
H2522,Mutrajpalli,78.257421,17.830664,hamlets,56,K,NULL,5,1972
H2523,Muttaikota,78.2307406723,18.068268049,hamlets,56,J,NULL,4,1981
H2524,Muttangi,78.230377,17.541216,hamlets,56,K,NULL,2,1986
H2525,Muttinoni Bhavi,78.7343868467,16.633939349,hamlets,56,L,NULL,10,1970
H2526,Muttireddigudem,79.0054687038,17.2866836072,hamlets,56,O,NULL,3,1987
H2527,Muttireddigug,78.91228836,17.56143981,hamlets,56,K,NULL,14,1967
H2528,Mutupur,78.069776,17.158084,hamlets,56,K,NULL,4,1967
